id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,budget pressure,57,66,9,85,247,ship,baseline,monotonic-signal
g002,failure width,94,77,30,61,266,ship,edge,drag-penalty
g003,recovery gap,116,15,42,29,192,ship,recovery,confidence-floor
g004,runbook drift,43,56,29,42,126,watch,negative,lane-boundary
g005,budget pressure,98,9,24,96,253,ship,baseline,monotonic-signal
g006,failure width,85,58,44,85,225,ship,edge,drag-penalty
g007,recovery gap,38,15,13,84,149,watch,recovery,confidence-floor
g008,runbook drift,62,66,41,45,153,watch,negative,lane-boundary
g009,budget pressure,77,24,15,30,178,watch,baseline,monotonic-signal
g010,failure width,44,41,45,70,109,hold,edge,drag-penalty
g011,recovery gap,75,52,20,51,213,ship,recovery,confidence-floor
g012,runbook drift,94,60,9,46,276,ship,negative,lane-boundary
g013,budget pressure,107,31,23,91,290,ship,baseline,monotonic-signal
g014,failure width,73,19,34,32,129,watch,edge,drag-penalty
g015,recovery gap,60,51,20,93,224,ship,recovery,confidence-floor
g016,runbook drift,101,69,15,85,326,ship,negative,lane-boundary
g017,budget pressure,81,46,14,86,266,ship,baseline,monotonic-signal
g018,failure width,74,37,15,91,246,ship,edge,drag-penalty
g019,recovery gap,30,70,38,55,109,hold,recovery,confidence-floor
g020,runbook drift,100,54,30,84,278,ship,negative,lane-boundary
g021,budget pressure,50,48,27,60,154,watch,baseline,monotonic-signal
g022,failure width,73,13,6,28,175,watch,edge,drag-penalty
g023,recovery gap,44,33,39,41,84,hold,recovery,confidence-floor
g024,runbook drift,33,45,36,95,134,watch,negative,lane-boundary
g025,budget pressure,31,27,15,84,143,watch,baseline,monotonic-signal
g026,failure width,33,12,27,83,107,hold,edge,drag-penalty
g027,recovery gap,38,42,14,44,134,watch,recovery,confidence-floor
g028,runbook drift,88,25,9,29,212,ship,negative,lane-boundary
g029,budget pressure,116,54,29,69,297,ship,baseline,monotonic-signal
g030,failure width,46,71,40,50,133,watch,edge,drag-penalty
g031,recovery gap,102,12,26,45,209,ship,recovery,confidence-floor
g032,runbook drift,98,20,42,90,222,ship,negative,lane-boundary
g033,budget pressure,47,61,30,31,126,watch,baseline,monotonic-signal
g034,failure width,69,14,5,92,234,ship,edge,drag-penalty
g035,recovery gap,84,63,36,84,243,ship,recovery,confidence-floor
g036,runbook drift,51,20,8,85,191,ship,negative,lane-boundary
g037,budget pressure,38,71,19,90,199,ship,baseline,monotonic-signal
g038,failure width,79,29,5,54,231,ship,edge,drag-penalty
g039,recovery gap,103,46,42,83,251,ship,recovery,confidence-floor
g040,runbook drift,30,57,41,59,94,hold,negative,lane-boundary
g041,budget pressure,85,65,42,27,178,watch,baseline,monotonic-signal
g042,failure width,116,36,23,40,262,ship,edge,drag-penalty
g043,recovery gap,47,24,15,94,182,ship,recovery,confidence-floor
g044,runbook drift,60,56,12,83,235,ship,negative,lane-boundary
g045,budget pressure,114,74,33,82,318,ship,baseline,monotonic-signal
g046,failure width,101,51,24,43,248,ship,edge,drag-penalty
g047,recovery gap,54,42,21,28,136,watch,recovery,confidence-floor
g048,runbook drift,34,75,42,68,127,watch,negative,lane-boundary
g049,budget pressure,115,59,12,49,314,ship,baseline,monotonic-signal
g050,failure width,71,53,41,44,157,watch,edge,drag-penalty
g051,recovery gap,53,18,36,89,141,watch,recovery,confidence-floor
g052,runbook drift,91,38,14,30,222,ship,negative,lane-boundary
g053,budget pressure,114,50,25,91,319,ship,baseline,monotonic-signal
g054,failure width,85,32,11,83,263,ship,edge,drag-penalty
g055,recovery gap,74,17,27,84,195,ship,recovery,confidence-floor
g056,runbook drift,72,47,15,89,250,ship,negative,lane-boundary
g057,budget pressure,74,30,32,53,167,watch,baseline,monotonic-signal
g058,failure width,79,59,21,82,257,ship,edge,drag-penalty
g059,recovery gap,41,76,35,58,146,watch,recovery,confidence-floor
g060,runbook drift,69,17,4,26,173,watch,negative,lane-boundary
g061,budget pressure,87,25,32,39,174,watch,baseline,monotonic-signal
g062,failure width,55,66,27,93,215,ship,edge,drag-penalty
g063,recovery gap,51,19,26,82,151,watch,recovery,confidence-floor
g064,runbook drift,88,68,27,81,271,ship,negative,lane-boundary
g065,budget pressure,110,25,8,42,271,ship,baseline,monotonic-signal
g066,failure width,37,76,42,27,93,hold,edge,drag-penalty
g067,recovery gap,92,34,39,67,207,ship,recovery,confidence-floor
g068,runbook drift,79,51,18,48,221,ship,negative,lane-boundary
g069,budget pressure,32,62,9,43,151,watch,baseline,monotonic-signal
g070,failure width,56,70,6,88,258,ship,edge,drag-penalty
g071,recovery gap,71,41,27,29,158,watch,recovery,confidence-floor
g072,runbook drift,38,29,39,90,117,hold,negative,lane-boundary
g073,budget pressure,69,61,26,82,229,ship,baseline,monotonic-signal
g074,failure width,88,9,21,83,226,ship,edge,drag-penalty
g075,recovery gap,101,56,41,88,264,ship,recovery,confidence-floor
g076,runbook drift,67,47,10,52,213,ship,negative,lane-boundary
g077,budget pressure,54,10,38,81,123,hold,baseline,monotonic-signal
g078,failure width,95,64,12,57,287,ship,edge,drag-penalty
g079,recovery gap,75,58,42,25,149,watch,recovery,confidence-floor
g080,runbook drift,68,23,17,38,163,watch,negative,lane-boundary
g081,budget pressure,112,43,6,92,347,ship,baseline,monotonic-signal
g082,failure width,94,55,20,81,284,ship,edge,drag-penalty
g083,recovery gap,44,37,31,80,143,watch,recovery,confidence-floor
g084,runbook drift,67,22,17,41,163,watch,negative,lane-boundary
g085,budget pressure,38,52,12,26,130,watch,baseline,monotonic-signal
g086,failure width,115,35,11,66,309,ship,edge,drag-penalty
g087,recovery gap,113,64,12,47,313,ship,recovery,confidence-floor
g088,runbook drift,115,11,35,42,213,ship,negative,lane-boundary
g089,budget pressure,32,22,27,87,119,hold,baseline,monotonic-signal
g090,failure width,82,30,24,28,174,watch,edge,drag-penalty
g091,recovery gap,110,71,45,89,290,ship,recovery,confidence-floor
g092,runbook drift,40,24,36,81,113,hold,negative,lane-boundary
g093,budget pressure,96,73,33,82,281,ship,baseline,monotonic-signal
g094,failure width,92,30,12,87,277,ship,edge,drag-penalty
g095,recovery gap,41,11,24,51,96,hold,recovery,confidence-floor
g096,runbook drift,63,39,11,80,223,ship,negative,lane-boundary
